symbol,t0,t0_bar,t0_kaydi,i,tepki,tepki_ham,tepki_evren,d_prev,d_next,evren_payda,neden,fazla20,fazla20_neden,payda20_min,fazla60,fazla60_neden,payda60_min
DG,2021-08-26,2021-08-26,0.0,2965.0,-0.043634,-0.040428,0.003206,2021-08-25,2021-08-27,247.0,,-0.020933,,247.0,-0.029468,,247.0
DG,2021-12-02,2021-12-02,0.0,3033.0,-0.022627,-0.003546,0.019081,2021-12-01,2021-12-03,247.0,,0.007749,,247.0,-0.089118,,247.0
DG,2022-03-17,2022-03-17,0.0,3105.0,0.058191,0.080663,0.022472,2022-03-16,2022-03-18,248.0,,0.074073,,248.0,0.129187,,248.0
DG,2022-05-26,2022-05-26,0.0,3154.0,0.12231,0.169141,0.046831,2022-05-25,2022-05-27,248.0,,0.160932,,248.0,0.108709,,248.0
DG,2022-08-25,2022-08-25,0.0,3216.0,-0.028179,-0.044979,-0.0168,2022-08-24,2022-08-26,248.0,,0.115925,,248.0,0.078246,,248.0
DG,2022-12-01,2022-12-01,0.0,3284.0,-0.044152,-0.045839,-0.001686,2022-11-30,2022-12-02,248.0,,0.063986,,248.0,-0.105944,,248.0
DG,2023-02-23,2023-02-23,0.0,3340.0,-0.044264,-0.048919,-0.004655,2023-02-22,2023-02-24,248.0,,-0.014138,,248.0,0.00416,,248.0
DG,2023-03-16,2023-03-16,0.0,3355.0,-0.043191,-0.044519,-0.001327,2023-03-15,2023-03-17,248.0,,-0.032961,,248.0,-0.339801,,248.0
DG,2023-06-01,2023-06-01,0.0,3408.0,-0.201595,-0.173902,0.027693,2023-05-31,2023-06-02,249.0,,-0.025537,,249.0,-0.098823,,249.0
DG,2023-08-31,2023-08-31,0.0,3471.0,-0.173548,-0.173728,-0.00018,2023-08-30,2023-09-01,249.0,,-0.139971,,249.0,-0.029783,,249.0
DG,2023-12-07,2023-12-07,0.0,3539.0,-0.058505,-0.05003,0.008475,2023-12-06,2023-12-08,249.0,,0.009277,,249.0,0.135258,,249.0
DG,2024-03-14,2024-03-14,0.0,3605.0,-0.029272,-0.039325,-0.010052,2024-03-13,2024-03-15,249.0,,-0.019241,,249.0,-0.182116,,249.0
DG,2024-05-30,2024-05-30,0.0,3658.0,-0.03394,-0.017016,0.016924,2024-05-29,2024-05-31,249.0,,-0.039067,,249.0,-0.142033,,249.0
DG,2024-08-29,2024-08-29,0.0,3721.0,-0.341338,-0.330023,0.011315,2024-08-28,2024-08-30,249.0,,0.034833,,249.0,-0.154049,,249.0
DG,2024-12-05,2024-12-05,0.0,3789.0,0.031428,0.026289,-0.005139,2024-12-04,2024-12-06,249.0,,-0.02984,,249.0,-0.019087,,249.0
DG,2025-03-13,2025-03-13,0.0,3854.0,0.047544,0.055711,0.008167,2025-03-12,2025-03-14,249.0,,0.177511,,249.0,0.397464,,249.0
DG,2025-06-03,2025-06-03,0.0,3910.0,0.14441,0.150252,0.005842,2025-06-02,2025-06-04,249.0,,-0.014039,,249.0,-0.071255,,249.0
DG,2025-08-28,2025-08-28,0.0,3970.0,-0.020096,-0.021942,-0.001846,2025-08-27,2025-08-29,249.0,,-0.069483,,249.0,-0.060839,,249.0
DG,2025-12-04,2025-12-04,0.0,4038.0,0.200994,0.204568,0.003574,2025-12-03,2025-12-05,249.0,,0.027778,,249.0,0.075155,,249.0
DG,2026-03-12,2026-03-12,0.0,4104.0,-0.072605,-0.089754,-0.01715,2026-03-11,2026-03-13,249.0,,-0.144796,,249.0,-0.25813,,249.0
DG,2026-06-02,2026-06-02,0.0,4160.0,-0.044914,-0.044028,0.000886,2026-06-01,2026-06-03,249.0,,0.078526,,249.0,,ufuk_penceresi_seri_disi,
DHR,2010-01-28,2010-01-28,0.0,1528.0,-0.015732,-0.038285,-0.022553,2010-01-27,2010-01-29,206.0,,-0.006355,,206.0,0.018259,,206.0
DHR,2010-04-22,2010-04-22,0.0,1586.0,0.030892,0.048367,0.017475,2010-04-21,2010-04-23,206.0,,0.037308,,206.0,-0.009463,,206.0
DHR,2010-07-22,2010-07-22,0.0,1649.0,-0.029579,0.006878,0.036458,2010-07-21,2010-07-23,209.0,,-0.019612,,209.0,0.030715,,209.0
DHR,2010-10-21,2010-10-21,0.0,1713.0,0.031686,0.03823,0.006544,2010-10-20,2010-10-22,212.0,,-0.021708,,212.0,-0.02448,,212.0
DHR,2011-01-27,2011-01-27,0.0,1780.0,-0.011838,-0.026427,-0.014589,2011-01-26,2011-01-28,213.0,,0.050781,,213.0,0.066689,,213.0
DHR,2011-04-21,2011-04-21,0.0,1839.0,-0.024576,-0.020911,0.003665,2011-04-20,2011-04-25,214.0,,0.030865,,213.0,0.016054,,213.0
DHR,2011-07-21,2011-07-21,0.0,1901.0,-0.042049,-0.026737,0.015312,2011-07-20,2011-07-22,216.0,,-0.049122,,216.0,-0.038205,,216.0
DHR,2011-10-20,2011-10-20,0.0,1965.0,0.03683,0.064201,0.027371,2011-10-19,2011-10-21,216.0,,0.011673,,216.0,0.015012,,216.0
DHR,2012-01-31,2012-01-31,0.0,2034.0,-0.007005,0.010109,0.017114,2012-01-30,2012-02-01,217.0,,-0.026156,,217.0,-0.030991,,216.0
DHR,2012-04-19,2012-04-19,0.0,2089.0,-0.024071,-0.028342,-0.00427,2012-04-18,2012-04-20,217.0,,0.030201,,217.0,-0.036936,,217.0
DHR,2012-07-19,2012-07-19,0.0,2152.0,-0.01044,-0.018614,-0.008174,2012-07-18,2012-07-20,220.0,,0.006169,,221.0,0.053135,,221.0
DHR,2012-10-18,2012-10-18,0.0,2216.0,-0.029442,-0.049198,-0.019756,2012-10-17,2012-10-19,222.0,,0.01099,,220.0,0.060161,,220.0
DHR,2013-01-09,2013-01-09,0.0,2270.0,0.028674,0.040049,0.011374,2013-01-08,2013-01-10,224.0,,-0.041099,,224.0,-0.077919,,224.0
DHR,2013-01-29,2013-01-29,0.0,2283.0,-0.01068,-0.011695,-0.001015,2013-01-28,2013-01-30,225.0,,0.002341,,225.0,-0.076554,,223.0
DHR,2013-04-18,2013-04-18,0.0,2338.0,-0.016706,-0.010713,0.005993,2013-04-17,2013-04-19,225.0,,-0.021449,,225.0,0.062149,,224.0
DHR,2013-07-10,2013-07-10,0.0,2395.0,0.009519,0.025968,0.016449,2013-07-09,2013-07-11,224.0,,-0.027062,,224.0,-0.032743,,224.0
DHR,2013-10-17,2013-10-17,0.0,2465.0,0.028064,0.041215,0.01315,2013-10-16,2013-10-18,226.0,,0.009038,,226.0,0.01509,,221.0
DHR,2014-01-14,2014-01-14,0.0,2525.0,0.008995,0.027052,0.018057,2014-01-13,2014-01-15,226.0,,-0.029918,,226.0,-0.060518,,226.0
DHR,2014-04-16,2014-04-16,0.0,2589.0,-0.016103,-0.002055,0.014048,2014-04-15,2014-04-17,227.0,,0.023317,,227.0,0.01243,,226.0
DHR,2014-07-17,2014-07-17,0.0,2652.0,-0.043913,-0.043185,0.000728,2014-07-16,2014-07-18,227.0,,0.005228,,227.0,-0.006952,,227.0
DHR,2014-10-14,2014-10-14,0.0,2714.0,0.001679,0.003905,0.002226,2014-10-13,2014-10-15,229.0,,0.019129,,229.0,0.05547,,229.0
DHR,2015-01-13,2015-01-13,0.0,2776.0,-0.008926,-0.017166,-0.00824,2015-01-12,2015-01-14,229.0,,-0.005016,,229.0,-0.043182,,229.0
DHR,2015-04-23,2015-04-23,0.0,2845.0,-0.024226,-0.022874,0.001352,2015-04-22,2015-04-24,231.0,,0.034427,,231.0,0.065139,,231.0
DHR,2015-07-23,2015-07-23,0.0,2908.0,0.01671,-0.000911,-0.01762,2015-07-22,2015-07-24,234.0,,0.0204,,234.0,0.022548,,234.0
DHR,2015-10-22,2015-10-22,0.0,2972.0,0.019468,0.041517,0.022049,2015-10-21,2015-10-23,234.0,,0.048816,,234.0,0.030951,,234.0
DHR,2016-01-12,2016-01-12,0.0,3027.0,-0.000599,-0.02182,-0.021221,2016-01-11,2016-01-13,235.0,,0.004234,,235.0,-0.044569,,235.0
DHR,2016-04-21,2016-04-21,0.0,3096.0,0.017561,0.015803,-0.001759,2016-04-20,2016-04-22,235.0,,0.034196,,235.0,-0.214843,,235.0
DHR,2016-07-25,2016-07-25,0.0,3161.0,-0.004559,-0.001477,0.003081,2016-07-22,2016-07-26,235.0,,-0.010996,,235.0,-0.044606,,235.0
DHR,2016-10-20,2016-10-20,0.0,3223.0,0.040513,0.03901,-0.001503,2016-10-19,2016-10-21,235.0,,-0.032688,,235.0,-0.071226,,235.0
DHR,2017-01-10,2017-01-10,0.0,3278.0,0.003188,0.00943,0.006242,2017-01-09,2017-01-11,236.0,,0.002916,,236.0,0.01913,,236.0
DHR,2017-01-31,2017-01-31,0.0,3292.0,0.040584,0.039572,-0.001012,2017-01-30,2017-02-01,236.0,,-0.001041,,236.0,-0.061752,,236.0
DHR,2017-04-20,2017-04-20,0.0,3347.0,-0.061095,-0.054836,0.00626,2017-04-19,2017-04-21,237.0,,-0.007697,,237.0,-0.003685,,237.0
DHR,2017-07-20,2017-07-20,0.0,3410.0,-0.031475,-0.031938,-0.000464,2017-07-19,2017-07-21,238.0,,-0.008491,,238.0,-0.007275,,238.0
DHR,2017-10-19,2017-10-19,0.0,3474.0,0.048458,0.055084,0.006627,2017-10-18,2017-10-20,239.0,,0.020006,,239.0,0.00291,,239.0
DHR,2018-01-09,2018-01-09,0.0,3529.0,0.034112,0.031391,-0.002721,2018-01-08,2018-01-10,239.0,,-0.005303,,239.0,0.030892,,239.0
DHR,2018-01-30,2018-01-30,0.0,3543.0,-0.015502,-0.023242,-0.007741,2018-01-29,2018-01-31,239.0,,0.009037,,239.0,0.053719,,239.0
DHR,2018-04-19,2018-04-19,0.0,3598.0,0.00472,-0.010352,-0.015072,2018-04-18,2018-04-20,240.0,,-0.022651,,240.0,-0.083109,,240.0
DHR,2018-07-19,2018-07-19,0.0,3661.0,0.029838,0.02541,-0.004428,2018-07-18,2018-07-20,241.0,,-0.018763,,241.0,0.041074,,241.0
DHR,2018-10-18,2018-10-18,0.0,3725.0,-0.026907,-0.04354,-0.016633,2018-10-17,2018-10-19,241.0,,0.012503,,241.0,0.07302,,241.0
DHR,2019-01-08,2019-01-08,0.0,3779.0,0.01991,0.034702,0.014792,2019-01-07,2019-01-09,243.0,,-0.020314,,243.0,0.118369,,243.0
DHR,2019-01-29,2019-01-29,0.0,3793.0,0.011321,0.028105,0.016784,2019-01-28,2019-01-30,243.0,,0.107858,,243.0,0.102371,,243.0
DHR,2019-04-18,2019-04-18,0.0,3849.0,0.014638,0.015935,0.001297,2019-04-17,2019-04-22,244.0,,0.046148,,244.0,0.061097,,244.0
DHR,2019-07-18,2019-07-18,0.0,3911.0,0.015374,0.014035,-0.001339,2019-07-17,2019-07-19,245.0,,0.006303,,245.0,-0.027379,,245.0
DHR,2019-10-24,2019-10-24,0.0,3980.0,-0.027629,-0.018635,0.008994,2019-10-23,2019-10-25,245.0,,0.032477,,245.0,0.115533,,245.0
DHR,2020-01-13,2020-01-13,0.0,4034.0,0.012882,0.02068,0.007799,2020-01-10,2020-01-14,245.0,,0.006732,,245.0,0.092994,,245.0
DHR,2020-01-30,2020-01-30,0.0,4046.0,-0.010448,-0.026329,-0.01588,2020-01-29,2020-01-31,245.0,,-0.016465,,245.0,0.181684,,245.0
DHR,2020-04-13,2020-04-13,0.0,4096.0,0.03258,0.043985,0.011405,2020-04-09,2020-04-14,247.0,,0.02867,,247.0,0.079275,,247.0
DHR,2020-05-06,2020-05-06,0.0,4113.0,-0.010532,-0.005898,0.004634,2020-05-05,2020-05-07,247.0,,-0.098395,,247.0,0.092934,,247.0
DHR,2020-07-23,2020-07-23,0.0,4167.0,0.011603,-0.001738,-0.013342,2020-07-22,2020-07-24,247.0,,0.016818,,247.0,0.086102,,247.0
DHR,2020-10-22,2020-10-22,0.0,4231.0,0.010581,0.02697,0.016389,2020-10-21,2020-10-23,247.0,,-0.102235,,247.0,-0.167594,,247.0
DHR,2021-01-13,2021-01-13,0.0,4287.0,-0.019755,-0.016577,0.003177,2021-01-12,2021-01-14,247.0,,-0.002526,,247.0,-0.098293,,247.0
DHR,2021-01-28,2021-01-28,0.0,4297.0,0.075185,0.070387,-0.004798,2021-01-27,2021-01-29,247.0,,-0.136623,,247.0,-0.074469,,247.0
DHR,2021-04-22,2021-04-22,0.0,4355.0,0.06047,0.06293,0.002459,2021-04-21,2021-04-23,247.0,,-0.029575,,247.0,0.089149,,247.0
DHR,2021-07-22,2021-07-22,0.0,4418.0,0.034198,0.040994,0.006796,2021-07-21,2021-07-23,247.0,,0.102165,,247.0,0.008605,,247.0
DHR,2021-10-21,2021-10-21,0.0,4482.0,-0.006065,-0.004574,0.001491,2021-10-20,2021-10-22,247.0,,-0.0191,,247.0,-0.09633,,247.0
DHR,2022-01-11,2022-01-11,0.0,4538.0,-0.000347,0.011055,0.011402,2022-01-10,2022-01-12,247.0,,-0.032853,,247.0,-0.004815,,247.0
DHR,2022-01-27,2022-01-27,0.0,4549.0,0.042385,0.053754,0.01137,2022-01-26,2022-01-28,248.0,,-0.0195,,248.0,-0.087368,,248.0
DHR,2022-04-21,2022-04-21,0.0,4607.0,-0.014097,-0.056423,-0.042327,2022-04-20,2022-04-22,248.0,,0.011038,,248.0,0.044728,,248.0
DHR,2022-07-21,2022-07-21,0.0,4669.0,0.074355,0.069687,-0.004667,2022-07-20,2022-07-22,248.0,,-0.008896,,248.0,0.003894,,248.0
DHR,2022-10-20,2022-10-20,0.0,4733.0,-0.066241,-0.051572,0.014668,2022-10-19,2022-10-21,248.0,,-0.018441,,248.0,0.01277,,248.0
DHR,2023-01-09,2023-01-09,0.0,4787.0,0.049183,0.057032,0.007849,2023-01-06,2023-01-10,248.0,,-0.051554,,248.0,-0.078268,,248.0
DHR,2023-01-24,2023-01-24,0.0,4797.0,-0.051725,-0.050722,0.001003,2023-01-23,2023-01-25,248.0,,-0.039608,,248.0,-0.052508,,248.0
DHR,2023-04-25,2023-04-25,0.0,4860.0,-0.059588,-0.086023,-0.026435,2023-04-24,2023-04-26,248.0,,-0.015801,,248.0,-0.003101,,248.0
DHR,2023-05-11,2023-05-11,0.0,4872.0,-0.020524,-0.026089,-0.005565,2023-05-10,2023-05-12,249.0,,3e-06,,249.0,0.051086,,249.0
DHR,2023-07-25,2023-07-25,0.0,4922.0,0.02565,0.026707,0.001057,2023-07-24,2023-07-26,249.0,,-0.012791,,249.0,-0.151939,,249.0
DHR,2023-10-24,2023-10-24,0.0,4986.0,-0.052858,-0.055869,-0.003011,2023-10-23,2023-10-25,249.0,,0.052931,,249.0,0.050032,,249.0
DHR,2024-01-08,2024-01-08,0.0,5037.0,-0.003167,0.002519,0.005686,2024-01-05,2024-01-09,249.0,,0.063696,,249.0,-0.012887,,249.0
DHR,2024-01-30,2024-01-30,0.0,5052.0,0.037058,0.025563,-0.011495,2024-01-29,2024-01-31,249.0,,0.034053,,249.0,-0.019789,,249.0
DHR,2024-04-23,2024-04-23,0.0,5110.0,0.049126,0.0607,0.011573,2024-04-22,2024-04-24,249.0,,0.030916,,249.0,-0.074852,,249.0
DHR,2024-07-23,2024-07-23,0.0,5172.0,0.076568,0.059269,-0.017299,2024-07-22,2024-07-24,249.0,,-0.000245,,249.0,-0.069697,,249.0
DHR,2024-10-22,2024-10-22,0.0,5236.0,-0.052469,-0.059135,-0.006665,2024-10-21,2024-10-23,249.0,,-0.114919,,249.0,-0.074792,,249.0
DHR,2025-01-13,2025-01-13,0.0,5291.0,-0.002566,0.010848,0.013414,2025-01-10,2025-01-14,249.0,,-0.181669,,249.0,-0.135479,,249.0
DHR,2025-01-29,2025-01-29,0.0,5302.0,-0.10636,-0.099903,0.006456,2025-01-28,2025-01-30,249.0,,-0.055528,,249.0,-0.031926,,249.0
DHR,2025-04-22,2025-04-22,0.0,5359.0,0.027995,0.061365,0.033369,2025-04-21,2025-04-23,249.0,,-0.075854,,249.0,-0.158875,,249.0
DHR,2025-07-22,2025-07-22,0.0,5421.0,0.035719,0.052215,0.016495,2025-07-21,2025-07-23,249.0,,0.077885,,249.0,0.026753,,249.0
DHR,2025-10-21,2025-10-21,0.0,5485.0,0.046204,0.046595,0.000392,2025-10-20,2025-10-22,249.0,,0.05661,,249.0,0.023264,,249.0
DHR,2026-01-12,2026-01-12,0.0,5541.0,-0.010783,-0.011788,-0.001005,2026-01-09,2026-01-13,249.0,,-0.099301,,249.0,-0.199457,,249.0
DHR,2026-01-28,2026-01-28,0.0,5552.0,-0.069912,-0.06842,0.001493,2026-01-27,2026-01-29,249.0,,-0.08078,,249.0,-0.225436,,249.0
DHR,2026-04-21,2026-04-21,0.0,5609.0,-0.053246,-0.058619,-0.005373,2026-04-20,2026-04-22,249.0,,-0.093877,,249.0,0.062502,,249.0
DHR,2026-07-21,2026-07-21,0.0,5671.0,-0.113947,-0.109244,0.004703,2026-07-20,2026-07-22,249.0,,,ufuk_penceresi_seri_disi,,,ufuk_penceresi_seri_disi,
DIS,2019-05-08,2019-05-08,0.0,3862.0,0.004467,0.001124,-0.003343,2019-05-07,2019-05-09,244.0,,0.030813,,244.0,0.030393,,244.0
DIS,2019-08-06,2019-08-06,0.0,3924.0,-0.041045,-0.024873,0.016171,2019-08-05,2019-08-07,245.0,,-0.000253,,245.0,-0.097858,,244.0
DIS,2019-11-07,2019-11-07,0.0,3990.0,0.046045,0.050964,0.004919,2019-11-06,2019-11-08,245.0,,0.051888,,245.0,-0.042147,,245.0
DIS,2020-02-04,2020-02-04,0.0,4049.0,-0.027638,0.000354,0.027991,2020-02-03,2020-02-05,245.0,,-0.089364,,245.0,-0.096623,,245.0
DIS,2020-05-05,2020-05-05,0.0,4112.0,-0.014697,-0.022291,-0.007594,2020-05-04,2020-05-06,247.0,,0.063325,,247.0,-0.028742,,247.0
DIS,2020-08-04,2020-08-04,0.0,4175.0,0.079756,0.096777,0.017021,2020-08-03,2020-08-05,247.0,,0.007177,,247.0,-0.060995,,247.0
DIS,2020-11-12,2020-11-12,0.0,4246.0,-0.002463,0.003918,0.006381,2020-11-11,2020-11-13,247.0,,0.211148,,247.0,0.236176,,247.0
DIS,2021-02-11,2021-02-11,0.0,4307.0,-0.017043,-0.010336,0.006707,2021-02-10,2021-02-12,247.0,,0.016225,,247.0,-0.113039,,247.0
DIS,2021-05-13,2021-05-13,0.0,4370.0,-0.051376,-0.023334,0.028041,2021-05-12,2021-05-14,247.0,,-0.000977,,247.0,-0.017696,,247.0
DIS,2021-08-12,2021-08-12,0.0,4433.0,0.018308,0.016789,-0.001518,2021-08-11,2021-08-13,247.0,,0.027879,,247.0,-0.08187,,247.0
DIS,2021-11-10,2021-11-10,0.0,4496.0,-0.0666,-0.074239,-0.007639,2021-11-09,2021-11-11,247.0,,-0.044879,,247.0,-0.105234,,247.0
DIS,2022-02-09,2022-02-09,0.0,4558.0,0.067071,0.067939,0.000869,2022-02-08,2022-02-10,248.0,,-0.081775,,248.0,-0.231191,,248.0
DIS,2022-05-11,2022-05-11,0.0,4621.0,-0.02271,-0.031296,-0.008587,2022-05-10,2022-05-12,248.0,,-0.038158,,248.0,0.007083,,248.0
DIS,2022-08-10,2022-08-10,0.0,4683.0,0.062914,0.088412,0.025498,2022-08-09,2022-08-11,248.0,,-0.010723,,248.0,-0.079129,,248.0
DIS,2022-11-08,2022-11-08,0.0,4746.0,-0.123129,-0.136214,-0.013085,2022-11-07,2022-11-09,248.0,,0.013529,,248.0,0.164633,,248.0
DIS,2023-02-08,2023-02-08,0.0,4808.0,0.007088,-0.011377,-0.018465,2023-02-07,2023-02-09,248.0,,-0.090774,,248.0,-0.067808,,248.0
DIS,2023-05-10,2023-05-10,0.0,4871.0,-0.091311,-0.096594,-0.005284,2023-05-09,2023-05-11,249.0,,-0.032646,,249.0,-0.15191,,249.0
DIS,2023-08-09,2023-08-09,0.0,4933.0,0.045293,0.041189,-0.004104,2023-08-08,2023-08-10,249.0,,-0.103416,,249.0,-0.035584,,249.0
DIS,2023-11-08,2023-11-08,0.0,4997.0,0.078831,0.067975,-0.010856,2023-11-07,2023-11-09,249.0,,-0.053959,,249.0,-0.037024,,249.0
DIS,2024-02-07,2024-02-07,0.0,5058.0,0.107977,0.113304,0.005327,2024-02-06,2024-02-08,249.0,,-0.043386,,249.0,-0.00613,,249.0
DIS,2024-05-07,2024-05-07,0.0,5120.0,-0.097063,-0.094702,0.002361,2024-05-06,2024-05-08,249.0,,-0.049946,,249.0,-0.162839,,249.0
DIS,2024-08-07,2024-08-07,0.0,5183.0,-0.058466,-0.04457,0.013895,2024-08-06,2024-08-08,249.0,,-1.9e-05,,249.0,0.053604,,249.0
DIS,2024-11-14,2024-11-14,0.0,5253.0,0.135745,0.120327,-0.015418,2024-11-13,2024-11-15,249.0,,-0.024774,,249.0,-0.062881,,249.0
DIS,2025-02-05,2025-02-05,0.0,5307.0,-0.013644,-0.01068,0.002965,2025-02-04,2025-02-06,249.0,,-0.027716,,249.0,-0.122192,,249.0
DIS,2025-05-07,2025-05-07,0.0,5370.0,0.127384,0.140501,0.013117,2025-05-06,2025-05-08,249.0,,0.040221,,249.0,0.06326,,249.0
DIS,2025-08-06,2025-08-06,0.0,5432.0,-0.044569,-0.045977,-0.001408,2025-08-05,2025-08-07,249.0,,0.022989,,249.0,-0.04639,,249.0
DIS,2025-11-13,2025-11-13,0.0,5502.0,-0.079658,-0.093013,-0.013355,2025-11-12,2025-11-14,249.0,,0.018622,,249.0,-0.083896,,249.0
DIS,2026-02-02,2026-02-02,0.0,5555.0,-0.078012,-0.076064,0.001948,2026-01-30,2026-02-03,249.0,,-0.029114,,249.0,-0.051988,,249.0
DIS,2026-05-06,2026-05-06,0.0,5620.0,0.080922,0.081409,0.000487,2026-05-05,2026-05-07,249.0,,-0.108728,,249.0,,ufuk_penceresi_seri_disi,
DLR,2010-02-25,2010-02-25,0.0,1339.0,0.007335,0.008998,0.001663,2010-02-24,2010-02-26,206.0,,0.012951,,206.0,0.044421,,206.0
DLR,2010-04-29,2010-04-29,0.0,1383.0,0.008843,0.007379,-0.001464,2010-04-28,2010-04-30,206.0,,0.046892,,206.0,0.09997,,206.0
DLR,2010-07-23,2010-07-23,0.0,1442.0,-0.03102,-0.006712,0.024308,2010-07-22,2010-07-26,209.0,,-0.025459,,209.0,-0.102558,,209.0
DLR,2010-11-04,2010-11-04,0.0,1515.0,-0.066958,-0.043815,0.023143,2010-11-03,2010-11-05,212.0,,-0.057931,,212.0,-0.124429,,212.0
DLR,2011-02-18,2011-02-18,0.0,1588.0,0.035773,0.01553,-0.020243,2011-02-17,2011-02-22,214.0,,-0.009779,,214.0,0.032429,,213.0
DLR,2011-04-28,2011-04-28,0.0,1635.0,0.026893,0.030924,0.004032,2011-04-27,2011-04-29,214.0,,0.033183,,214.0,0.06239,,214.0
DLR,2011-07-28,2011-07-28,0.0,1698.0,0.005272,-0.001468,-0.00674,2011-07-27,2011-07-29,216.0,,0.028652,,216.0,0.026458,,216.0
DLR,2011-10-27,2011-10-27,0.0,1762.0,-0.011626,0.027467,0.039093,2011-10-26,2011-10-28,216.0,,0.096554,,216.0,0.047397,,215.0
DLR,2012-01-31,2012-01-31,0.0,1826.0,0.016794,0.033908,0.017114,2012-01-30,2012-02-01,217.0,,-0.016197,,217.0,-0.02783,,216.0
DLR,2012-02-17,2012-02-17,0.0,1839.0,0.003407,-0.001722,-0.005129,2012-02-16,2012-02-21,217.0,,0.013387,,216.0,0.059851,,216.0
DLR,2012-04-26,2012-04-26,0.0,1886.0,-0.006595,0.008741,0.015337,2012-04-25,2012-04-27,217.0,,0.008161,,217.0,0.026293,,217.0
DLR,2012-07-25,2012-07-25,0.0,1948.0,0.011858,0.026889,0.01503,2012-07-24,2012-07-26,221.0,,-0.052909,,221.0,-0.203047,,221.0
DLR,2012-10-26,2012-10-26,0.0,2014.0,-0.043868,-0.041953,0.001916,2012-10-25,2012-10-31,222.0,,0.036638,,220.0,0.07401,,220.0
DLR,2013-01-31,2013-01-31,0.0,2077.0,-0.035241,-0.026961,0.008279,2013-01-30,2013-02-01,225.0,,-0.022016,,225.0,-0.052294,,223.0
DLR,2013-02-15,2013-02-15,0.0,2088.0,-0.017119,-0.011473,0.005646,2013-02-14,2013-02-19,225.0,,0.02389,,225.0,-0.089157,,223.0
DLR,2013-04-26,2013-04-26,0.0,2136.0,-0.028936,-0.026726,0.00221,2013-04-25,2013-04-29,225.0,,-0.136021,,224.0,-0.152773,,224.0
DLR,2013-07-26,2013-07-26,0.0,2199.0,-0.085539,-0.090014,-0.004476,2013-07-25,2013-07-29,225.0,,-0.041958,,225.0,-0.077894,,225.0
DLR,2013-10-29,2013-10-29,0.0,2265.0,-0.153328,-0.15588,-0.002552,2013-10-28,2013-10-30,226.0,,-0.074487,,226.0,0.016237,,221.0
DLR,2014-02-25,2014-02-25,0.0,2345.0,-0.011384,-0.010159,0.001225,2014-02-24,2014-02-26,226.0,,-0.041177,,226.0,0.056665,,226.0
DLR,2014-05-06,2014-05-06,0.0,2394.0,0.032517,0.029716,-0.002801,2014-05-05,2014-05-07,227.0,,0.014068,,227.0,0.119317,,226.0
DLR,2014-07-29,2014-07-29,0.0,2452.0,0.025193,0.020318,-0.004875,2014-07-28,2014-07-30,227.0,,-0.010112,,227.0,0.028017,,227.0
DLR,2014-10-28,2014-10-28,0.0,2516.0,-0.01651,-0.005638,0.010872,2014-10-27,2014-10-29,229.0,,-0.026755,,229.0,0.035191,,229.0
DLR,2015-02-12,2015-02-12,0.0,2589.0,-0.02681,-0.012656,0.014154,2015-02-11,2015-02-13,229.0,,-0.049224,,229.0,-0.071884,,229.0
DLR,2015-05-05,2015-05-05,0.0,2645.0,0.00888,-0.007307,-0.016188,2015-05-04,2015-05-06,231.0,,-0.001089,,231.0,-0.000816,,231.0
DLR,2015-07-30,2015-07-30,0.0,2705.0,-0.010503,-0.007873,0.002631,2015-07-29,2015-07-31,234.0,,0.058548,,234.0,0.155205,,234.0
DLR,2015-10-29,2015-10-29,0.0,2769.0,0.022756,0.019716,-0.00304,2015-10-28,2015-10-30,234.0,,-0.028404,,234.0,0.13845,,234.0
DLR,2016-02-25,2016-02-25,0.0,2849.0,-0.032753,-0.019255,0.013499,2016-02-24,2016-02-26,235.0,,0.036493,,235.0,0.103468,,235.0
DLR,2016-04-28,2016-04-28,0.0,2893.0,0.019247,0.004109,-0.015139,2016-04-27,2016-04-29,235.0,,0.062499,,235.0,0.129562,,235.0
DLR,2016-07-28,2016-07-28,0.0,2956.0,-0.011597,-0.008824,0.002772,2016-07-27,2016-07-29,235.0,,-0.059256,,235.0,-0.0746,,235.0
DLR,2016-10-27,2016-10-27,0.0,3020.0,-0.036813,-0.040808,-0.003994,2016-10-26,2016-10-28,235.0,,-0.070757,,235.0,0.055121,,235.0
DLR,2017-02-16,2017-02-16,0.0,3096.0,-0.002885,-0.002681,0.000204,2017-02-15,2017-02-17,236.0,,-0.018147,,236.0,0.086822,,236.0
DLR,2017-04-27,2017-04-27,0.0,3144.0,0.035027,0.032548,-0.002479,2017-04-26,2017-04-28,237.0,,0.014254,,237.0,-0.054136,,237.0
DLR,2017-07-27,2017-07-27,0.0,3207.0,0.001999,-0.001235,-0.003234,2017-07-26,2017-07-28,238.0,,0.053994,,238.0,0.031497,,238.0
DLR,2017-10-25,2017-10-25,0.0,3270.0,-0.040803,-0.044393,-0.00359,2017-10-24,2017-10-26,239.0,,-0.011127,,239.0,-0.155674,,239.0
DLR,2018-02-15,2018-02-15,0.0,3347.0,-0.040751,-0.029163,0.011587,2018-02-14,2018-02-16,239.0,,0.034238,,239.0,0.059396,,239.0
DLR,2018-04-26,2018-04-26,0.0,3395.0,0.051387,0.062383,0.010996,2018-04-25,2018-04-27,240.0,,-0.036586,,240.0,0.019963,,240.0
